id;BSSID;SSID;AvgRSSI;LocationID
7956;80:e0:1d:af:21:14;Free Tbaytel WiFi;-81;123
7957;80:e0:1d:af:21:13;LU-Events;-81;123
7958;06:31:47:b2:5e:66;EBF1E5E6;-76;123
7959;80:e0:1d:af:21:12;eduroam;-81;123
7960;80:e0:1d:af:21:11;LakeheadU;-82;123
7961;a4:6c:2a:d4:bb:0c;LU-Events;-83;123
7962;a4:6c:2a:d4:bb:0f;LU-Guest;-85;123
7963;a4:6c:2a:d4:bb:0b;Free Tbaytel WiFi;-83;123
7964;10:8c:cf:44:26:b0;LU-Guest;-78;123
7965;10:8c:cf:44:26:b4;Free Tbaytel WiFi;-78;123
7966;10:8c:cf:44:26:b3;LU-Events;-79;123
7967;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-62;123
7968;80:e0:1d:ac:8b:03;LU-Events;-29;123
7969;80:e0:1d:ac:8b:02;eduroam;-62;123
7970;80:e0:1d:ac:8b:01;LakeheadU;-61;123
7971;80:e0:1d:ac:8b:00;LU-Guest;-66;123
7972;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-75;123
7973;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-83;123
7974;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-58;123
7975;6c:5a:b0:3d:73:c1;Quanser_UVS;-55;123
7976;80:e0:1d:ac:8b:0f;LU-Guest;-83;123
7977;d8:b1:90:e1:29:d0;LU-Guest;-82;123
7978;d8:b1:90:e1:29:d3;LU-Events;-80;123
7979;d8:b1:90:e1:29:d4;Free Tbaytel WiFi;-83;123
7980;d8:b1:90:e1:29:d1;LakeheadU;-82;123
7981;d8:b1:90:e1:29:d2;eduroam;-82;123
7982;a4:6c:2a:d3:f2:8c;LU-Events;-71;124
7983;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-71;124
7984;a4:6c:2a:d3:f2:8e;LakeheadU;-71;124
7985;a4:6c:2a:d3:f2:8d;eduroam;-71;124
7986;a4:6c:2a:d3:f2:8f;LU-Guest;-72;124
7987;a4:6c:2a:d3:f2:81;LakeheadU;-56;124
7988;a4:6c:2a:d3:f2:80;LU-Guest;-56;124
7989;a4:6c:2a:d3:f2:83;LU-Events;-56;124
7990;a4:6c:2a:d3:f2:82;eduroam;-59;124
7991;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-56;124
7992;aa:53:22:40:4f:e8;NOSMConnect;-89;124
7993;9c:53:22:40:4f:e8;TBAYTech;-85;124
7994;a4:6c:2a:e0:20:03;LU-Events;-87;124
7995;00:1f:33:bd:d5:34;Lab1012;-60;124
7996;ca:5a:b0:3d:73:c3;;-55;124
7997;c0:c1:c0:8e:e8:c5;unavailable;-81;124
7998;a4:6c:2a:d4:ba:42;eduroam;-75;124
7999;a4:6c:2a:d4:ba:43;LU-Events;-76;124
8000;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-75;124
8001;a4:6c:2a:d4:ba:40;LU-Guest;-75;124
8002;a4:6c:2a:d4:ba:41;LakeheadU;-74;124
8003;d8:b1:90:e1:12:b0;LU-Guest;-60;124
8004;d8:b1:90:e1:12:b2;eduroam;-60;124
8005;d8:b1:90:e1:12:b1;LakeheadU;-64;124
8006;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-61;124
8007;d8:b1:90:e1:12:b3;LU-Events;-60;124
8008;a4:6c:2a:d4:bb:03;LU-Events;-75;124
8009;a4:6c:2a:d4:bb:04;Free Tbaytel WiFi;-74;124
8010;a4:6c:2a:d4:bb:00;LU-Guest;-75;124
8011;a4:6c:2a:d4:bb:02;eduroam;-75;124
8012;80:e0:1d:c2:b7:f2;eduroam;-86;124
8013;d8:b1:90:e1:12:bb;Free Tbaytel WiFi;-86;124
8014;d8:b1:90:e1:12:bd;eduroam;-86;124
8015;d8:b1:90:e1:12:bc;LU-Events;-86;124
8016;d8:b1:90:e1:12:bf;LU-Guest;-86;124
8017;d8:b1:90:e1:12:be;LakeheadU;-86;124
8018;a4:6c:2a:d3:f4:df;LU-Guest;-60;124
8019;a4:6c:2a:d3:f4:dd;eduroam;-60;124
8020;a4:6c:2a:d3:f4:de;LakeheadU;-60;124
8021;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-60;124
8022;a4:6c:2a:d3:f4:dc;LU-Events;-60;124
8023;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-64;124
8024;a4:6c:2a:d3:f4:d0;LU-Guest;-47;124
8025;a4:6c:2a:d3:f4:d1;LakeheadU;-46;124
8026;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-45;124
8027;a4:6c:2a:d3:f4:d2;eduroam;-46;124
8028;a4:6c:2a:d3:f4:d3;LU-Events;-46;124
8029;80:e0:1d:ee:3f:00;LU-Guest;-78;124
8030;80:e0:1d:ee:3f:01;LakeheadU;-77;124
8031;80:e0:1d:ee:3f:02;eduroam;-80;124
8032;80:e0:1d:ee:3f:03;LU-Events;-77;124
8033;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-77;124
8034;80:e0:1d:e3:c9:61;LakeheadU;-81;124
8035;80:e0:1d:af:21:14;Free Tbaytel WiFi;-81;124
8036;80:e0:1d:af:21:13;LU-Events;-81;124
8037;06:31:47:b2:5e:66;EBF1E5E6;-76;124
8038;80:e0:1d:af:21:12;eduroam;-81;124
8039;80:e0:1d:af:21:11;LakeheadU;-82;124
8040;a4:6c:2a:d4:bb:0c;LU-Events;-83;124
8041;a4:6c:2a:d4:bb:0f;LU-Guest;-85;124
8042;a4:6c:2a:d4:bb:0b;Free Tbaytel WiFi;-83;124
8043;10:8c:cf:44:26:b0;LU-Guest;-78;124
8044;10:8c:cf:44:26:b4;Free Tbaytel WiFi;-78;124
8045;10:8c:cf:44:26:b3;LU-Events;-79;124
8046;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-62;124
8047;80:e0:1d:ac:8b:03;LU-Events;-29;124
8048;80:e0:1d:ac:8b:02;eduroam;-62;124
8049;80:e0:1d:ac:8b:01;LakeheadU;-61;124
8050;80:e0:1d:ac:8b:00;LU-Guest;-66;124
8051;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-75;124
8052;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-83;124
8053;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-58;124
8054;6c:5a:b0:3d:73:c1;Quanser_UVS;-55;124
8055;80:e0:1d:ac:8b:0f;LU-Guest;-83;124
8056;d8:b1:90:e1:29:d0;LU-Guest;-82;124
8057;d8:b1:90:e1:29:d3;LU-Events;-80;124
8058;d8:b1:90:e1:29:d4;Free Tbaytel WiFi;-83;124
8059;d8:b1:90:e1:29:d1;LakeheadU;-82;124
8060;d8:b1:90:e1:29:d2;eduroam;-82;124
8061;a4:6c:2a:d3:f2:8c;LU-Events;-66;125
8062;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-67;125
8063;a4:6c:2a:d3:f2:8e;LakeheadU;-67;125
8064;a4:6c:2a:d3:f2:8d;eduroam;-67;125
8065;a4:6c:2a:d3:f2:8f;LU-Guest;-66;125
8066;a4:6c:2a:d3:f2:81;LakeheadU;-47;125
8067;a4:6c:2a:d3:f2:80;LU-Guest;-48;125
8068;a4:6c:2a:d3:f2:83;LU-Events;-47;125
8069;a4:6c:2a:d3:f2:82;eduroam;-48;125
8070;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-47;125
8071;00:1f:33:bd:d5:34;Lab1012;-77;125
8072;ca:5a:b0:3d:73:c3;;-51;125
8073;c0:c1:c0:8e:e8:c5;unavailable;-69;125
8074;80:e0:1d:f6:a5:13;LU-Events;-82;125
8075;80:e0:1d:f6:a5:14;Free Tbaytel WiFi;-83;125
8076;a4:6c:2a:d4:ba:42;eduroam;-64;125
8077;a4:6c:2a:d4:ba:43;LU-Events;-65;125
8078;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-64;125
8079;a4:6c:2a:d4:ba:40;LU-Guest;-68;125
8080;a4:6c:2a:d4:ba:41;LakeheadU;-64;125
8081;d8:b1:90:e1:12:b1;LakeheadU;-76;125
8082;d8:b1:90:e1:12:b3;LU-Events;-75;125
8083;a4:6c:2a:d4:bb:03;LU-Events;-67;125
8084;a4:6c:2a:d4:bb:04;Free Tbaytel WiFi;-66;125
8085;a4:6c:2a:d4:bb:00;LU-Guest;-67;125
8086;a4:6c:2a:d4:bb:01;LakeheadU;-67;125
8087;a4:6c:2a:d4:bb:02;eduroam;-64;125
8088;d8:b1:90:e1:12:bc;LU-Events;-88;125
8089;d8:b1:90:e1:12:be;LakeheadU;-85;125
8090;a4:6c:2a:d3:f4:df;LU-Guest;-65;125
8091;a4:6c:2a:d3:f4:dd;eduroam;-65;125
8092;a4:6c:2a:d3:f4:de;LakeheadU;-65;125
8093;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-65;125
8094;a4:6c:2a:d3:f4:dc;LU-Events;-65;125
8095;a4:6c:2a:d3:f4:d0;LU-Guest;-52;125
8096;a4:6c:2a:d3:f4:d1;LakeheadU;-55;125
8097;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-52;125
8098;a4:6c:2a:d3:f4:d2;eduroam;-52;125
8099;a4:6c:2a:d3:f4:d3;LU-Events;-53;125
8100;80:e0:1d:ee:3f:00;LU-Guest;-64;125
8101;80:e0:1d:ee:3f:01;LakeheadU;-64;125
8102;80:e0:1d:ee:3f:02;eduroam;-65;125
8103;80:e0:1d:ee:3f:03;LU-Events;-64;125
8104;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-64;125
8105;80:e0:1d:e3:c9:61;LakeheadU;-75;125
8106;80:e0:1d:e3:c9:63;LU-Events;-74;125
8107;06:31:47:b2:5e:66;EBF1E5E6;-71;125
8108;a4:6c:2a:d4:ba:4f;LU-Guest;-78;125
8109;a4:6c:2a:d4:ba:4b;Free Tbaytel WiFi;-78;125
8110;a4:6c:2a:d4:ba:4c;LU-Events;-78;125
8111;a4:6c:2a:d4:ba:4d;eduroam;-79;125
8112;a4:6c:2a:d4:ba:4e;LakeheadU;-78;125
8113;a4:6c:2a:d4:bb:0c;LU-Events;-72;125
8114;a4:6c:2a:d4:bb:0d;eduroam;-73;125
8115;a4:6c:2a:d4:bb:0e;LakeheadU;-71;125
8116;a4:6c:2a:d4:bb:0f;LU-Guest;-71;125
8117;a4:6c:2a:d4:bb:0b;Free Tbaytel WiFi;-72;125
8118;80:e0:1d:ee:3f:0e;LakeheadU;-88;125
8119;80:e0:1d:ee:3f:0f;LU-Guest;-90;125
8120;80:e0:1d:ee:3f:0c;LU-Events;-89;125
8121;10:8c:cf:44:26:b2;eduroam;-74;125
8122;10:8c:cf:44:26:b1;LakeheadU;-76;125
8123;10:8c:cf:44:26:b0;LU-Guest;-75;125
8124;10:8c:cf:44:26:b4;Free Tbaytel WiFi;-75;125
8125;10:8c:cf:44:26:b3;LU-Events;-76;125
8126;10:8c:cf:44:26:bb;Free Tbaytel WiFi;-93;125
8127;d8:b1:90:e1:2d:a3;LU-Events;-86;125
8128;10:8c:cf:44:26:bf;LU-Guest;-93;125
8129;10:8c:cf:44:26:bd;eduroam;-90;125
8130;10:8c:cf:44:26:bc;LU-Events;-91;125
8131;80:e0:1d:f6:a4:d2;eduroam;-83;125
8132;80:e0:1d:f6:a4:d1;LakeheadU;-81;125
8133;80:e0:1d:f6:a4:d3;LU-Events;-82;125
8134;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-73;125
8135;80:e0:1d:ac:8b:0d;eduroam;-91;125
8136;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-90;125
8137;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-68;125
8138;6c:5a:b0:3d:73:c1;Quanser_UVS;-52;125
8139;d8:b1:90:e1:29:d3;LU-Events;-87;125
8140;a4:6c:2a:d3:f2:83;LU-Events;-41;126
8141;a4:6c:2a:d3:f2:82;eduroam;-42;126
8142;a4:6c:2a:d3:f2:81;LakeheadU;-42;126
8143;a4:6c:2a:d3:f2:80;LU-Guest;-44;126
8144;a4:6c:2a:d3:f4:d0;LU-Guest;-56;126
8145;a4:6c:2a:d3:f4:d2;eduroam;-57;126
8146;a4:6c:2a:d3:f4:d1;LakeheadU;-57;126
8147;a4:6c:2a:d3:f4:d3;LU-Events;-57;126
8148;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-58;126
8149;a4:6c:2a:d3:f2:8d;eduroam;-58;126
8150;a4:6c:2a:d3:f2:8e;LakeheadU;-58;126
8151;a4:6c:2a:d3:f2:8c;LU-Events;-58;126
8152;a4:6c:2a:d3:f2:8f;LU-Guest;-59;126
8153;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-60;126
8154;80:e0:1d:ee:3f:01;LakeheadU;-60;126
8155;6c:5a:b0:3d:73:c1;Quanser_UVS;-61;126
8156;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-61;126
8157;80:e0:1d:ee:3f:00;LU-Guest;-61;126
8158;80:e0:1d:ee:3f:02;eduroam;-61;126
8159;80:e0:1d:ee:3f:03;LU-Events;-61;126
8160;a4:6c:2a:d4:ba:42;eduroam;-62;126
8161;a4:6c:2a:d4:ba:43;LU-Events;-62;126
8162;ca:5a:b0:3d:73:c3;;-62;126
8163;a4:6c:2a:d4:ba:40;LU-Guest;-62;126
8164;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-63;126
8165;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-63;126
8166;c0:c1:c0:8e:e8:c5;unavailable;-64;126
8167;a4:6c:2a:d3:f4:df;LU-Guest;-65;126
8168;a4:6c:2a:d3:f4:dd;eduroam;-65;126
8169;a4:6c:2a:d3:f4:de;LakeheadU;-65;126
8170;a4:6c:2a:d3:f4:dc;LU-Events;-65;126
8171;a4:6c:2a:d4:bb:01;LakeheadU;-65;126
8172;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-66;126
8173;a4:6c:2a:d4:ba:41;LakeheadU;-66;126
8174;a4:6c:2a:d4:bb:02;eduroam;-66;126
8175;a4:6c:2a:d4:bb:04;Free Tbaytel WiFi;-66;126
8176;a4:6c:2a:d4:bb:03;LU-Events;-66;126
8177;00:1f:33:bd:d5:34;Lab1012;-67;126
8178;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-67;126
8179;a4:6c:2a:d4:bb:00;LU-Guest;-67;126
8180;10:8c:cf:44:26:b3;LU-Events;-70;126
8181;10:8c:cf:44:26:b4;Free Tbaytel WiFi;-70;126
8182;10:8c:cf:44:26:b0;LU-Guest;-71;126
8183;10:8c:cf:44:26:b1;LakeheadU;-72;126
8184;a4:6c:2a:d4:bb:0c;LU-Events;-73;126
8185;80:e0:1d:ac:8b:03;LU-Events;-74;126
8186;d8:b1:90:e1:12:b3;LU-Events;-75;126
8187;d8:b1:90:e1:12:b1;LakeheadU;-75;126
8188;a4:6c:2a:d4:bb:0f;LU-Guest;-75;126
8189;a4:6c:2a:d4:ba:4f;LU-Guest;-75;126
8190;a4:6c:2a:d4:ba:4b;Free Tbaytel WiFi;-75;126
8191;a4:6c:2a:d4:ba:4c;LU-Events;-75;126
8192;d8:b1:90:e1:12:b0;LU-Guest;-75;126
8193;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-75;126
8194;80:e0:1d:ac:8b:02;eduroam;-75;126
8195;a4:6c:2a:d4:bb:0b;Free Tbaytel WiFi;-76;126
8196;a4:6c:2a:d4:bb:0d;eduroam;-76;126
8197;a4:6c:2a:d4:bb:0e;LakeheadU;-76;126
8198;d8:b1:90:e1:12:b2;eduroam;-76;126
8199;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-76;126
8200;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-77;126
8201;80:e0:1d:e3:c9:63;LU-Events;-77;126
8202;10:8c:cf:44:26:b2;eduroam;-77;126
8203;a4:6c:2a:d4:ba:4e;LakeheadU;-77;126
8204;a4:6c:2a:d4:ba:4d;eduroam;-77;126
8205;80:e0:1d:e3:c9:61;LakeheadU;-78;126
8206;80:e0:1d:e3:c9:60;LU-Guest;-78;126
8207;9c:53:22:40:4f:e8;TBAYTech;-79;126
8208;a6:53:22:40:4f:e8;eduroam;-79;126
8209;ae:53:22:40:4f:e8;NOSMConnect24;-79;126
8210;a2:53:22:40:4f:e8;NOSMSecure;-79;126
8211;aa:53:22:40:4f:e8;NOSMConnect;-80;126
8212;80:e0:1d:ee:3f:0c;LU-Events;-81;126
8213;80:e0:1d:ee:3f:0e;LakeheadU;-81;126
8214;80:e0:1d:ee:3f:0f;LU-Guest;-81;126
8215;80:e0:1d:e3:c9:62;eduroam;-81;126
8216;80:e0:1d:ee:3f:0d;eduroam;-81;126
8217;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-82;126
8218;06:56:78:d0:60:49;EBF06ED2;-83;126
8219;d8:b1:90:e1:2d:a1;LakeheadU;-83;126
8220;a4:6c:2a:e0:1f:bb;Free Tbaytel WiFi;-84;126
8221;a4:6c:2a:e0:1f:bd;eduroam;-84;126
8222;a4:6c:2a:e0:1f:bc;LU-Events;-84;126
8223;a4:6c:2a:e0:1f:b3;LU-Events;-85;126
8224;a4:6c:2a:e0:1f:bf;LU-Guest;-85;126
8225;a4:6c:2a:e0:1f:be;LakeheadU;-85;126
8226;d8:b1:90:e1:2d:a3;LU-Events;-86;126
8227;a4:6c:2a:e0:1f:b1;LakeheadU;-86;126
8228;80:e0:1d:f6:a5:13;LU-Events;-87;126
8229;80:e0:1d:ac:8b:0c;LU-Events;-87;126
8230;80:e0:1d:ac:8b:0d;eduroam;-89;126
8231;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-90;126
8232;80:e0:1d:ac:8b:0f;LU-Guest;-90;126
8233;10:8c:cf:44:26:bc;LU-Events;-91;126
8234;a4:6c:2a:d3:f2:8c;LU-Events;-61;127
8235;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-61;127
8236;a4:6c:2a:d3:f2:8e;LakeheadU;-61;127
8237;a4:6c:2a:d3:f2:8d;eduroam;-61;127
8238;a4:6c:2a:d3:f2:8f;LU-Guest;-61;127
8239;a4:6c:2a:d3:f2:81;LakeheadU;-43;127
8240;a4:6c:2a:d3:f2:80;LU-Guest;-44;127
8241;a4:6c:2a:d3:f2:83;LU-Events;-43;127
8242;a4:6c:2a:d3:f2:82;eduroam;-44;127
8243;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-44;127
8244;00:1f:33:bd:d5:34;Lab1012;-74;127
8245;c0:c1:c0:8e:e8:c5;unavailable;-69;127
8246;06:56:78:d0:60:49;EBF06ED2;-86;127
8247;a4:6c:2a:d4:ba:42;eduroam;-63;127
8248;a4:6c:2a:d4:ba:43;LU-Events;-62;127
8249;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-62;127
8250;a4:6c:2a:d4:ba:40;LU-Guest;-63;127
8251;a4:6c:2a:d4:ba:41;LakeheadU;-62;127
8252;d8:b1:90:e1:12:b2;eduroam;-86;127
8253;d8:b1:90:e1:12:b1;LakeheadU;-85;127
8254;a4:6c:2a:d4:bb:03;LU-Events;-69;127
8255;a4:6c:2a:d4:bb:04;Free Tbaytel WiFi;-68;127
8256;a4:6c:2a:d4:bb:00;LU-Guest;-68;127
8257;a4:6c:2a:d4:bb:01;LakeheadU;-69;127
8258;a4:6c:2a:d4:bb:02;eduroam;-67;127
8259;a4:6c:2a:d3:f4:df;LU-Guest;-67;127
8260;a4:6c:2a:d3:f4:dd;eduroam;-67;127
8261;a4:6c:2a:d3:f4:de;LakeheadU;-67;127
8262;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-67;127
8263;a4:6c:2a:d3:f4:dc;LU-Events;-67;127
8264;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-70;127
8265;a4:6c:2a:d3:f4:d0;LU-Guest;-60;127
8266;a4:6c:2a:d3:f4:d1;LakeheadU;-60;127
8267;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-60;127
8268;a4:6c:2a:d3:f4:d2;eduroam;-60;127
8269;a4:6c:2a:d3:f4:d3;LU-Events;-60;127
8270;80:e0:1d:ee:3f:00;LU-Guest;-61;127
8271;80:e0:1d:ee:3f:01;LakeheadU;-61;127
8272;80:e0:1d:ee:3f:02;eduroam;-61;127
8273;80:e0:1d:ee:3f:03;LU-Events;-61;127
8274;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-61;127
8275;80:e0:1d:e3:c9:61;LakeheadU;-79;127
8276;80:e0:1d:e3:c9:62;eduroam;-78;127
8277;80:e0:1d:e3:c9:63;LU-Events;-78;127
8278;06:31:47:b2:5e:66;EBF1E5E6;-70;127
8279;a4:6c:2a:d4:ba:4b;Free Tbaytel WiFi;-87;127
8280;a4:6c:2a:d4:ba:4c;LU-Events;-86;127
8281;a4:6c:2a:d4:ba:4d;eduroam;-87;127
8282;a4:6c:2a:d4:ba:4e;LakeheadU;-87;127
8283;a4:6c:2a:d4:bb:0c;LU-Events;-78;127
8284;a4:6c:2a:d4:bb:0d;eduroam;-79;127
8285;a4:6c:2a:d4:bb:0e;LakeheadU;-79;127
8286;a4:6c:2a:d4:bb:0f;LU-Guest;-78;127
8287;a4:6c:2a:d4:bb:0b;Free Tbaytel WiFi;-79;127
8288;80:e0:1d:ee:3f:0e;LakeheadU;-85;127
8289;80:e0:1d:ee:3f:0f;LU-Guest;-85;127
8290;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-85;127
8291;80:e0:1d:ee:3f:0c;LU-Events;-86;127
8292;80:e0:1d:ee:3f:0d;eduroam;-85;127
8293;10:8c:cf:44:26:b2;eduroam;-79;127
8294;10:8c:cf:44:26:b1;LakeheadU;-78;127
8295;10:8c:cf:44:26:b0;LU-Guest;-78;127
8296;10:8c:cf:44:26:b4;Free Tbaytel WiFi;-79;127
8297;10:8c:cf:44:26:b3;LU-Events;-77;127
8298;d8:b1:90:e1:2d:a0;LU-Guest;-84;127
8299;d8:b1:90:e1:2d:a3;LU-Events;-83;127
8300;d8:b1:90:e1:2d:a4;Free Tbaytel WiFi;-85;127
8301;d8:b1:90:e1:2d:a2;eduroam;-85;127
8302;80:e0:1d:ac:8b:03;LU-Events;-78;127
8303;80:e0:1d:ac:8b:02;eduroam;-77;127
8304;80:e0:1d:ac:8b:01;LakeheadU;-78;127
8305;80:e0:1d:ac:8b:00;LU-Guest;-76;127
8306;80:e0:1d:f6:a4:d0;LU-Guest;-86;127
8307;80:e0:1d:f6:a4:d2;eduroam;-85;127
8308;80:e0:1d:f6:a4:d1;LakeheadU;-85;127
8309;80:e0:1d:f6:a4:d4;Free Tbaytel WiFi;-86;127
8310;80:e0:1d:f6:a4:d3;LU-Events;-85;127
8311;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-76;127
8312;80:e0:1d:ac:8b:0c;LU-Events;-89;127
8313;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-67;127
8314;6c:5a:b0:3d:73:c1;Quanser_UVS;-56;127
8315;a4:6c:2a:e0:1f:b3;LU-Events;-84;127
8316;a4:6c:2a:e0:1f:b1;LakeheadU;-83;127
8317;a4:6c:2a:e0:1f:bc;LU-Events;-90;127
8318;a4:6c:2a:e0:1f:be;LakeheadU;-91;127
8319;a4:6c:2a:e0:1f:bb;Free Tbaytel WiFi;-90;127
8320;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-60;128
8321;a4:6c:2a:d4:bb:0c;LU-Events;-78;128
8322;a4:6c:2a:d4:bb:0d;eduroam;-79;128
8323;a4:6c:2a:d4:bb:0e;LakeheadU;-79;128
8324;a4:6c:2a:d4:bb:0f;LU-Guest;-78;128
8325;a4:6c:2a:d4:bb:0b;Free Tbaytel WiFi;-79;128
8326;80:e0:1d:ee:3f:0f;LU-Guest;-85;128
8327;80:e0:1d:ac:8b:0c;LU-Events;-89;128
8328;a4:6c:2a:d3:f2:8c;LU-Events;-66;129
8329;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-66;129
8330;a4:6c:2a:d3:f2:8e;LakeheadU;-66;129
8331;a4:6c:2a:d3:f2:8d;eduroam;-66;129
8332;a4:6c:2a:d3:f2:8f;LU-Guest;-66;129
8333;a4:6c:2a:d3:f2:81;LakeheadU;-49;129
8334;a4:6c:2a:d3:f2:80;LU-Guest;-49;129
8335;a4:6c:2a:d3:f2:83;LU-Events;-49;129
8336;a4:6c:2a:d3:f2:82;eduroam;-49;129
8337;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-49;129
8338;c0:c1:c0:8e:e8:c5;unavailable;-81;129
8339;a4:6c:2a:d4:ba:42;eduroam;-67;129
8340;a4:6c:2a:d4:ba:43;LU-Events;-66;129
8341;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-66;129
8342;a4:6c:2a:d4:ba:40;LU-Guest;-66;129
8343;a4:6c:2a:d4:ba:41;LakeheadU;-66;129
8344;d8:b1:90:e1:12:b1;LakeheadU;-82;129
8345;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-81;129
8346;d8:b1:90:e1:12:b3;LU-Events;-82;129
8347;a4:6c:2a:d4:bb:03;LU-Events;-79;129
8348;a4:6c:2a:d4:bb:01;LakeheadU;-79;129
8349;a4:6c:2a:d4:bb:02;eduroam;-80;129
8350;a4:6c:2a:d3:f4:dd;eduroam;-67;129
8351;a4:6c:2a:d3:f4:de;LakeheadU;-67;129
8352;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-85;129
8353;a4:6c:2a:d3:f4:d0;LU-Guest;-61;129
8354;a4:6c:2a:d3:f4:d1;LakeheadU;-60;129
8355;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-65;129
8356;a4:6c:2a:d3:f4:d2;eduroam;-60;129
8357;a4:6c:2a:d3:f4:d3;LU-Events;-60;129
8358;80:e0:1d:ee:3f:01;LakeheadU;-78;129
8359;80:e0:1d:ee:3f:02;eduroam;-76;129
8360;80:e0:1d:ee:3f:03;LU-Events;-77;129
8361;80:e0:1d:ee:3f:04;Free Tbaytel WiFi;-78;129
8362;80:e0:1d:e3:c9:60;LU-Guest;-83;129
8363;80:e0:1d:e3:c9:63;LU-Events;-81;129
8364;06:31:47:b2:5e:66;EBF1E5E6;-71;129
8365;a4:6c:2a:d4:ba:4f;LU-Guest;-92;129
8366;a4:6c:2a:d4:ba:4b;Free Tbaytel WiFi;-91;129
8367;a4:6c:2a:d4:ba:4c;LU-Events;-90;129
8368;a4:6c:2a:d4:ba:4d;eduroam;-89;129
8369;a4:6c:2a:d4:bb:0c;LU-Events;-81;129
8370;a4:6c:2a:d4:bb:0d;eduroam;-83;129
8371;a4:6c:2a:d4:bb:0e;LakeheadU;-82;129
8372;a4:6c:2a:d4:bb:0f;LU-Guest;-81;129
8373;a4:6c:2a:d4:bb:0b;Free Tbaytel WiFi;-81;129
8374;80:e0:1d:ee:3f:0f;LU-Guest;-92;129
8375;80:e0:1d:ee:3f:0b;Free Tbaytel WiFi;-91;129
8376;10:8c:cf:44:26:b2;eduroam;-72;129
8377;10:8c:cf:44:26:b1;LakeheadU;-72;129
8378;10:8c:cf:44:26:b0;LU-Guest;-73;129
8379;10:8c:cf:44:26:b4;Free Tbaytel WiFi;-72;129
8380;10:8c:cf:44:26:b3;LU-Events;-72;129
8381;d8:b1:90:e1:2d:a3;LU-Events;-87;129
8382;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-77;129
8383;80:e0:1d:ac:8b:03;LU-Events;-77;129
8384;80:e0:1d:ac:8b:02;eduroam;-77;129
8385;80:e0:1d:ac:8b:01;LakeheadU;-76;129
