id;BSSID;SSID;AvgRSSI;LocationID
6464;80:e0:1d:e6:79:d0;LU-Guest;-67;105
6465;80:e0:1d:e6:79:d4;Free Tbaytel WiFi;-67;105
6466;80:e0:1d:e6:79:d3;LU-Events;-67;105
6467;80:e0:1d:e6:79:db;Free Tbaytel WiFi;-76;105
6468;80:e0:1d:e6:79:df;LU-Guest;-76;105
6469;80:e0:1d:e6:79:de;LakeheadU;-76;105
6470;80:e0:1d:e6:79:dd;eduroam;-76;105
6471;80:e0:1d:e6:79:dc;LU-Events;-76;105
6472;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-61;105
6473;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-48;105
6474;6c:5a:b0:3d:73:c1;Quanser_UVS;-48;105
6475;d8:b1:90:e1:29:d0;LU-Guest;-73;105
6476;d8:b1:90:e1:29:d3;LU-Events;-71;105
6477;d8:b1:90:e1:29:d4;Free Tbaytel WiFi;-73;105
6478;d8:b1:90:e1:29:d1;LakeheadU;-70;105
6479;d8:b1:90:e1:29:d2;eduroam;-71;105
6480;d8:b1:90:e1:29:dc;LU-Events;-85;106
6481;a4:6c:2a:e0:20:01;LakeheadU;-69;106
6482;a4:6c:2a:e0:20:00;LU-Guest;-68;106
6483;a4:6c:2a:e0:20:03;LU-Events;-67;106
6484;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-68;106
6485;00:1f:33:bd:d5:34;Lab1012;-68;106
6486;c0:c1:c0:8e:e8:c5;unavailable;-87;106
6487;a4:6c:2a:e0:20:0b;Free Tbaytel WiFi;-77;106
6488;d8:b1:90:e1:12:b2;eduroam;-74;106
6489;d8:b1:90:e1:12:b1;LakeheadU;-73;106
6490;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-77;106
6491;d8:b1:90:e1:12:b3;LU-Events;-73;106
6492;80:e0:1d:c2:b7:f0;LU-Guest;-67;106
6493;80:e0:1d:c2:b7:f1;LakeheadU;-68;106
6494;80:e0:1d:c2:b7:f2;eduroam;-70;106
6495;80:e0:1d:c2:b7:f3;LU-Events;-67;106
6496;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-68;106
6497;80:e0:1d:c2:b7:fb;Free Tbaytel WiFi;-81;106
6498;80:e0:1d:c2:b7:fd;eduroam;-82;106
6499;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-61;106
6500;80:e0:1d:ee:40:53;LU-Events;-76;106
6501;80:e0:1d:af:21:14;Free Tbaytel WiFi;-83;106
6502;a4:6c:2a:d4:ba:53;LU-Events;-81;106
6503;a4:6c:2a:d4:ba:51;LakeheadU;-83;106
6504;a4:6c:2a:d4:ba:52;eduroam;-83;106
6505;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-77;106
6506;ac:7a:56:c8:62:00;LakeheadU;-78;106
6507;ac:7a:56:c8:62:01;LU-Events;-80;106
6508;d8:b1:90:df:9f:ee;LakeheadU;-85;106
6509;d8:b1:90:df:9f:ed;eduroam;-85;106
6510;d8:b1:90:df:9f:eb;Free Tbaytel WiFi;-85;106
6511;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-65;106
6512;d8:b1:90:df:9f:e3;LU-Events;-65;106
6513;d8:b1:90:df:9f:e2;eduroam;-64;106
6514;d8:b1:90:df:9f:e1;LakeheadU;-66;106
6515;d8:b1:90:df:9f:e0;LU-Guest;-66;106
6516;ca:5a:b0:3d:73:c3;;-47;106
6517;a4:6c:2a:d4:bb:03;LU-Events;-81;106
6518;80:e0:1d:af:1e:c4;eduroam;-78;106
6519;a4:6c:2a:d3:f4:dd;eduroam;-76;106
6520;a4:6c:2a:d3:f4:de;LakeheadU;-76;106
6521;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-75;106
6522;a4:6c:2a:d3:f4:d0;LU-Guest;-64;106
6523;a4:6c:2a:d3:f4:d1;LakeheadU;-64;106
6524;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-63;106
6525;a4:6c:2a:d3:f4:d2;eduroam;-63;106
6526;a4:6c:2a:d3:f4:d3;LU-Events;-64;106
6527;ba:5a:b0:3d:73:b1;;-62;106
6528;80:e0:1d:e6:79:d2;eduroam;-71;106
6529;80:e0:1d:e6:79:d1;LakeheadU;-66;106
6530;80:e0:1d:e6:79:d0;LU-Guest;-67;106
6531;80:e0:1d:e6:79:d3;LU-Events;-63;106
6532;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-63;106
6533;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-56;106
6534;6c:5a:b0:3d:73:c1;Quanser_UVS;-46;106
6535;d8:b1:90:e1:29:d0;LU-Guest;-71;106
6536;d8:b1:90:e1:29:d3;LU-Events;-71;106
6537;d8:b1:90:e1:29:d4;Free Tbaytel WiFi;-72;106
6538;d8:b1:90:e1:29:d1;LakeheadU;-72;106
6539;d8:b1:90:e1:29:d2;eduroam;-71;106
6540;d8:b1:90:e1:29:dc;LU-Events;-85;107
6541;a4:6c:2a:e0:20:01;LakeheadU;-69;107
6542;a4:6c:2a:e0:20:00;LU-Guest;-68;107
6543;a4:6c:2a:e0:20:03;LU-Events;-67;107
6544;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-68;107
6545;00:1f:33:bd:d5:34;Lab1012;-68;107
6546;c0:c1:c0:8e:e8:c5;unavailable;-87;107
6547;a4:6c:2a:e0:20:0b;Free Tbaytel WiFi;-77;107
6548;d8:b1:90:e1:12:b2;eduroam;-74;107
6549;d8:b1:90:e1:12:b1;LakeheadU;-73;107
6550;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-77;107
6551;d8:b1:90:e1:12:b3;LU-Events;-73;107
6552;80:e0:1d:c2:b7:f0;LU-Guest;-67;107
6553;80:e0:1d:c2:b7:f1;LakeheadU;-68;107
6554;80:e0:1d:c2:b7:f2;eduroam;-70;107
6555;80:e0:1d:c2:b7:f3;LU-Events;-67;107
6556;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-68;107
6557;80:e0:1d:c2:b7:fb;Free Tbaytel WiFi;-81;107
6558;80:e0:1d:c2:b7:fd;eduroam;-82;107
6559;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-61;107
6560;80:e0:1d:ee:40:53;LU-Events;-76;107
6561;80:e0:1d:af:21:14;Free Tbaytel WiFi;-83;107
6562;a4:6c:2a:d4:ba:53;LU-Events;-81;107
6563;a4:6c:2a:d4:ba:51;LakeheadU;-83;107
6564;a4:6c:2a:d4:ba:52;eduroam;-83;107
6565;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-77;107
6566;ac:7a:56:c8:62:00;LakeheadU;-78;107
6567;ac:7a:56:c8:62:01;LU-Events;-80;107
6568;d8:b1:90:df:9f:ee;LakeheadU;-85;107
6569;d8:b1:90:df:9f:ed;eduroam;-85;107
6570;d8:b1:90:df:9f:eb;Free Tbaytel WiFi;-85;107
6571;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-65;107
6572;d8:b1:90:df:9f:e3;LU-Events;-65;107
6573;d8:b1:90:df:9f:e2;eduroam;-64;107
6574;d8:b1:90:df:9f:e1;LakeheadU;-66;107
6575;d8:b1:90:df:9f:e0;LU-Guest;-66;107
6576;ca:5a:b0:3d:73:c3;;-47;107
6577;a4:6c:2a:d4:bb:03;LU-Events;-81;107
6578;80:e0:1d:af:1e:c4;eduroam;-78;107
6579;a4:6c:2a:d3:f4:dd;eduroam;-76;107
6580;a4:6c:2a:d3:f4:de;LakeheadU;-76;107
6581;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-75;107
6582;a4:6c:2a:d3:f4:d0;LU-Guest;-64;107
6583;a4:6c:2a:d3:f4:d1;LakeheadU;-64;107
6584;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-63;107
6585;a4:6c:2a:d3:f4:d2;eduroam;-63;107
6586;a4:6c:2a:d3:f4:d3;LU-Events;-64;107
6587;ba:5a:b0:3d:73:b1;;-62;107
6588;80:e0:1d:e6:79:d2;eduroam;-71;107
6589;80:e0:1d:e6:79:d1;LakeheadU;-66;107
6590;80:e0:1d:e6:79:d0;LU-Guest;-67;107
6591;80:e0:1d:e6:79:d3;LU-Events;-63;107
6592;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-63;107
6593;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-56;107
6594;6c:5a:b0:3d:73:c1;Quanser_UVS;-46;107
6595;d8:b1:90:e1:29:d0;LU-Guest;-71;107
6596;d8:b1:90:e1:29:d3;LU-Events;-71;107
6597;d8:b1:90:e1:29:d4;Free Tbaytel WiFi;-72;107
6598;d8:b1:90:e1:29:d1;LakeheadU;-72;107
6599;d8:b1:90:e1:29:d2;eduroam;-71;107
6600;6c:5a:b0:3d:73:c1;Quanser_UVS;-46;108
6601;ca:5a:b0:3d:73:c3;;-47;108
6602;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-56;108
6603;7e:a7:b0:c5:e9:67;DIRECT-cfLexmark Cheetah M-67e9;-61;108
6604;ba:5a:b0:3d:73:b1;;-62;108
6605;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-63;108
6606;80:e0:1d:e6:79:d3;LU-Events;-63;108
6607;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-63;108
6608;a4:6c:2a:d3:f4:d2;eduroam;-63;108
6609;d8:b1:90:df:9f:e2;eduroam;-64;108
6610;a4:6c:2a:d3:f4:d3;LU-Events;-64;108
6611;a4:6c:2a:d3:f4:d1;LakeheadU;-64;108
6612;a4:6c:2a:d3:f4:d0;LU-Guest;-64;108
6613;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-65;108
6614;d8:b1:90:df:9f:e3;LU-Events;-65;108
6615;d8:b1:90:df:9f:e1;LakeheadU;-66;108
6616;80:e0:1d:e6:79:d1;LakeheadU;-66;108
6617;d8:b1:90:df:9f:e0;LU-Guest;-66;108
6618;a4:6c:2a:e0:20:03;LU-Events;-67;108
6619;80:e0:1d:e6:79:d0;LU-Guest;-67;108
6620;80:e0:1d:c2:b7:f3;LU-Events;-67;108
6621;80:e0:1d:c2:b7:f0;LU-Guest;-67;108
6622;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-68;108
6623;a4:6c:2a:e0:20:00;LU-Guest;-68;108
6624;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-68;108
6625;00:1f:33:bd:d5:34;Lab1012;-68;108
6626;80:e0:1d:c2:b7:f1;LakeheadU;-68;108
6627;a4:6c:2a:e0:20:01;LakeheadU;-69;108
6628;80:e0:1d:c2:b7:f2;eduroam;-70;108
6629;80:e0:1d:e6:79:d2;eduroam;-71;108
6630;d8:b1:90:e1:29:d0;LU-Guest;-71;108
6631;d8:b1:90:e1:29:d2;eduroam;-71;108
6632;d8:b1:90:e1:29:d3;LU-Events;-71;108
6633;d8:b1:90:e1:29:d4;Free Tbaytel WiFi;-72;108
6634;d8:b1:90:e1:29:d1;LakeheadU;-72;108
6635;d8:b1:90:e1:12:b1;LakeheadU;-73;108
6636;d8:b1:90:e1:12:b3;LU-Events;-73;108
6637;d8:b1:90:e1:12:b2;eduroam;-74;108
6638;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-75;108
6639;a4:6c:2a:d3:f4:dd;eduroam;-76;108
6640;80:e0:1d:ee:40:53;LU-Events;-76;108
6641;a4:6c:2a:d3:f4:de;LakeheadU;-76;108
6642;a4:6c:2a:e0:20:0b;Free Tbaytel WiFi;-77;108
6643;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-77;108
6644;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-77;108
6645;ac:7a:56:c8:62:00;LakeheadU;-78;108
6646;80:e0:1d:af:1e:c4;eduroam;-78;108
6647;ac:7a:56:c8:62:01;LU-Events;-80;108
6648;80:e0:1d:c2:b7:fb;Free Tbaytel WiFi;-81;108
6649;a4:6c:2a:d4:ba:53;LU-Events;-81;108
6650;a4:6c:2a:d4:bb:03;LU-Events;-81;108
6651;80:e0:1d:c2:b7:fd;eduroam;-82;108
6652;80:e0:1d:af:21:14;Free Tbaytel WiFi;-83;108
6653;a4:6c:2a:d4:ba:52;eduroam;-83;108
6654;a4:6c:2a:d4:ba:51;LakeheadU;-83;108
6655;d8:b1:90:df:9f:eb;Free Tbaytel WiFi;-85;108
6656;d8:b1:90:df:9f:ed;eduroam;-85;108
6657;d8:b1:90:df:9f:ee;LakeheadU;-85;108
6658;d8:b1:90:e1:29:dc;LU-Events;-85;108
6659;c0:c1:c0:8e:e8:c5;unavailable;-87;108
6660;d8:b1:90:e1:29:de;LakeheadU;-90;109
6661;a4:6c:2a:e0:20:01;LakeheadU;-70;109
6662;a4:6c:2a:e0:20:00;LU-Guest;-70;109
6663;a4:6c:2a:e0:20:03;LU-Events;-69;109
6664;a4:6c:2a:e0:20:02;eduroam;-71;109
6665;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-69;109
6666;c0:c1:c0:8e:e8:c5;unavailable;-90;109
6667;a4:6c:2a:e0:20:0f;LU-Guest;-85;109
6668;a4:6c:2a:e0:20:0c;LU-Events;-85;109
6669;a4:6c:2a:e0:20:0b;Free Tbaytel WiFi;-85;109
6670;a4:6c:2a:e0:20:0e;LakeheadU;-84;109
6671;a4:6c:2a:e0:20:0d;eduroam;-84;109
6672;a4:6c:2a:d4:ba:42;eduroam;-78;109
6673;a4:6c:2a:d4:ba:43;LU-Events;-78;109
6674;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-78;109
6675;a4:6c:2a:d4:ba:41;LakeheadU;-76;109
6676;d8:b1:90:e1:12:b0;LU-Guest;-67;109
6677;d8:b1:90:e1:12:b2;eduroam;-67;109
6678;d8:b1:90:e1:12:b1;LakeheadU;-68;109
6679;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-67;109
6680;d8:b1:90:e1:12:b3;LU-Events;-68;109
6681;80:e0:1d:c2:b7:f0;LU-Guest;-68;109
6682;80:e0:1d:c2:b7:f1;LakeheadU;-68;109
6683;80:e0:1d:c2:b7:f2;eduroam;-68;109
6684;80:e0:1d:c2:b7:f3;LU-Events;-70;109
6685;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-69;109
6686;80:e0:1d:c2:b7:ff;LU-Guest;-82;109
6687;80:e0:1d:c2:b7:fb;Free Tbaytel WiFi;-82;109
6688;80:e0:1d:c2:b7:fc;LU-Events;-83;109
6689;80:e0:1d:c2:b7:fd;eduroam;-82;109
6690;80:e0:1d:c2:b7:fe;LakeheadU;-82;109
6691;d8:b1:90:e1:12:be;LakeheadU;-91;109
6692;80:e0:1d:af:21:10;LU-Guest;-79;109
6693;80:e0:1d:ee:40:51;LakeheadU;-83;109
6694;80:e0:1d:ee:40:53;LU-Events;-84;109
6695;80:e0:1d:af:21:14;Free Tbaytel WiFi;-81;109
6696;80:e0:1d:af:21:13;LU-Events;-80;109
6697;80:e0:1d:af:21:11;LakeheadU;-79;109
6698;a4:6c:2a:d4:ba:4c;LU-Events;-92;109
6699;a6:d7:3c:91:b9:8e;DIRECT-1E4D4AT2015-EPL520UGUR2;-82;109
6700;a4:6c:2a:d4:ba:50;LU-Guest;-87;109
6701;a4:6c:2a:d3:f2:8c;LU-Events;-73;109
6702;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-74;109
6703;a4:6c:2a:d3:f2:8e;LakeheadU;-74;109
6704;a4:6c:2a:d3:f2:8d;eduroam;-75;109
6705;a4:6c:2a:d3:f2:8f;LU-Guest;-72;109
6706;a4:6c:2a:d3:f2:81;LakeheadU;-64;109
6707;a4:6c:2a:d3:f2:80;LU-Guest;-64;109
6708;a4:6c:2a:d3:f2:83;LU-Events;-64;109
6709;a4:6c:2a:d3:f2:82;eduroam;-64;109
6710;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-64;109
6711;d8:b1:90:df:9f:ec;LU-Events;-88;109
6712;d8:b1:90:df:9f:ef;LU-Guest;-90;109
6713;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-73;109
6714;d8:b1:90:df:9f:e3;LU-Events;-72;109
6715;d8:b1:90:df:9f:e1;LakeheadU;-69;109
6716;80:e0:1d:af:1e:c3;Free Tbaytel WiFi;-81;109
6717;80:e0:1d:af:1e:c2;LU-Events;-80;109
6718;a4:6c:2a:d3:f4:df;LU-Guest;-64;109
6719;a4:6c:2a:d3:f4:dd;eduroam;-63;109
6720;a4:6c:2a:d3:f4:de;LakeheadU;-64;109
6721;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-63;109
6722;a4:6c:2a:d3:f4:dc;LU-Events;-63;109
6723;a4:6c:2a:d3:f4:d0;LU-Guest;-51;109
6724;a4:6c:2a:d3:f4:d1;LakeheadU;-54;109
6725;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-54;109
6726;a4:6c:2a:d3:f4:d2;eduroam;-51;109
6727;a4:6c:2a:d3:f4:d3;LU-Events;-51;109
6728;80:e0:1d:e6:79:d2;eduroam;-80;109
6729;80:e0:1d:e6:79:dc;LU-Events;-87;109
6730;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-69;109
6731;80:e0:1d:ac:8b:03;LU-Events;-70;109
6732;80:e0:1d:ac:8b:02;eduroam;-70;109
6733;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-71;109
6734;80:e0:1d:ac:8b:0e;LakeheadU;-89;109
6735;80:e0:1d:ac:8b:0d;eduroam;-88;109
6736;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-89;109
6737;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-58;109
6738;6c:5a:b0:3d:73:c1;Quanser_UVS;-56;109
6739;d8:b1:90:e1:29:d0;LU-Guest;-79;109
6740;d8:b1:90:e1:29:d3;LU-Events;-76;109
6741;d8:b1:90:e1:29:d4;Free Tbaytel WiFi;-77;109
6742;d8:b1:90:e1:29:d1;LakeheadU;-77;109
6743;d8:b1:90:e1:29:d2;eduroam;-77;109
6744;d8:b1:90:e1:29:de;LakeheadU;-90;110
6745;a4:6c:2a:e0:20:01;LakeheadU;-70;110
6746;a4:6c:2a:e0:20:00;LU-Guest;-70;110
6747;a4:6c:2a:e0:20:03;LU-Events;-69;110
6748;a4:6c:2a:e0:20:02;eduroam;-71;110
6749;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-69;110
6750;c0:c1:c0:8e:e8:c5;unavailable;-90;110
6751;a4:6c:2a:e0:20:0f;LU-Guest;-85;110
6752;a4:6c:2a:e0:20:0c;LU-Events;-85;110
6753;a4:6c:2a:e0:20:0b;Free Tbaytel WiFi;-85;110
6754;a4:6c:2a:e0:20:0e;LakeheadU;-84;110
6755;a4:6c:2a:e0:20:0d;eduroam;-84;110
6756;a4:6c:2a:d4:ba:42;eduroam;-78;110
6757;a4:6c:2a:d4:ba:43;LU-Events;-78;110
6758;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-78;110
6759;a4:6c:2a:d4:ba:41;LakeheadU;-76;110
6760;d8:b1:90:e1:12:b0;LU-Guest;-67;110
6761;d8:b1:90:e1:12:b2;eduroam;-67;110
6762;d8:b1:90:e1:12:b1;LakeheadU;-68;110
6763;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-67;110
6764;d8:b1:90:e1:12:b3;LU-Events;-68;110
6765;80:e0:1d:c2:b7:f0;LU-Guest;-68;110
6766;80:e0:1d:c2:b7:f1;LakeheadU;-68;110
6767;80:e0:1d:c2:b7:f2;eduroam;-68;110
6768;80:e0:1d:c2:b7:f3;LU-Events;-70;110
6769;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-69;110
6770;80:e0:1d:c2:b7:ff;LU-Guest;-82;110
6771;80:e0:1d:c2:b7:fb;Free Tbaytel WiFi;-82;110
6772;80:e0:1d:c2:b7:fc;LU-Events;-83;110
6773;80:e0:1d:c2:b7:fd;eduroam;-82;110
6774;80:e0:1d:c2:b7:fe;LakeheadU;-82;110
6775;d8:b1:90:e1:12:be;LakeheadU;-91;110
6776;80:e0:1d:af:21:10;LU-Guest;-79;110
6777;80:e0:1d:ee:40:51;LakeheadU;-83;110
6778;80:e0:1d:ee:40:53;LU-Events;-84;110
6779;80:e0:1d:af:21:14;Free Tbaytel WiFi;-81;110
6780;80:e0:1d:af:21:13;LU-Events;-80;110
6781;80:e0:1d:af:21:11;LakeheadU;-79;110
6782;a4:6c:2a:d4:ba:4c;LU-Events;-92;110
6783;a6:d7:3c:91:b9:8e;DIRECT-1E4D4AT2015-EPL520UGUR2;-82;110
6784;a4:6c:2a:d4:ba:50;LU-Guest;-87;110
6785;a4:6c:2a:d3:f2:8c;LU-Events;-73;110
6786;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-74;110
6787;a4:6c:2a:d3:f2:8e;LakeheadU;-74;110
6788;a4:6c:2a:d3:f2:8d;eduroam;-75;110
6789;a4:6c:2a:d3:f2:8f;LU-Guest;-72;110
6790;a4:6c:2a:d3:f2:81;LakeheadU;-64;110
6791;a4:6c:2a:d3:f2:80;LU-Guest;-64;110
6792;a4:6c:2a:d3:f2:83;LU-Events;-64;110
6793;a4:6c:2a:d3:f2:82;eduroam;-64;110
6794;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-64;110
6795;d8:b1:90:df:9f:ec;LU-Events;-88;110
6796;d8:b1:90:df:9f:ef;LU-Guest;-90;110
6797;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-73;110
6798;d8:b1:90:df:9f:e3;LU-Events;-72;110
6799;d8:b1:90:df:9f:e1;LakeheadU;-69;110
6800;80:e0:1d:af:1e:c3;Free Tbaytel WiFi;-81;110
6801;80:e0:1d:af:1e:c2;LU-Events;-80;110
6802;a4:6c:2a:d3:f4:df;LU-Guest;-64;110
6803;a4:6c:2a:d3:f4:dd;eduroam;-63;110
6804;a4:6c:2a:d3:f4:de;LakeheadU;-64;110
6805;a4:6c:2a:d3:f4:db;Free Tbaytel WiFi;-63;110
6806;a4:6c:2a:d3:f4:dc;LU-Events;-63;110
6807;a4:6c:2a:d3:f4:d0;LU-Guest;-51;110
6808;a4:6c:2a:d3:f4:d1;LakeheadU;-54;110
6809;a4:6c:2a:d3:f4:d4;Free Tbaytel WiFi;-54;110
6810;a4:6c:2a:d3:f4:d2;eduroam;-51;110
6811;a4:6c:2a:d3:f4:d3;LU-Events;-51;110
6812;80:e0:1d:e6:79:d2;eduroam;-80;110
6813;80:e0:1d:e6:79:dc;LU-Events;-87;110
6814;80:e0:1d:ac:8b:04;Free Tbaytel WiFi;-69;110
6815;80:e0:1d:ac:8b:03;LU-Events;-70;110
6816;80:e0:1d:ac:8b:02;eduroam;-70;110
6817;6c:5a:b0:3d:73:bf;Quanser_UVS-5G;-71;110
6818;80:e0:1d:ac:8b:0e;LakeheadU;-89;110
6819;80:e0:1d:ac:8b:0d;eduroam;-88;110
6820;80:e0:1d:ac:8b:0b;Free Tbaytel WiFi;-89;110
6821;6c:5a:b0:3d:73:c0;Quanser_UVS-5G;-58;110
6822;6c:5a:b0:3d:73:c1;Quanser_UVS;-56;110
6823;d8:b1:90:e1:29:d0;LU-Guest;-79;110
6824;d8:b1:90:e1:29:d3;LU-Events;-76;110
6825;d8:b1:90:e1:29:d4;Free Tbaytel WiFi;-77;110
6826;d8:b1:90:e1:29:d1;LakeheadU;-77;110
6827;d8:b1:90:e1:29:d2;eduroam;-77;110
6828;d8:b1:90:e1:29:dc;LU-Events;-90;111
6829;d8:b1:90:e1:29:dd;eduroam;-89;111
6830;d8:b1:90:e1:29:de;LakeheadU;-90;111
6831;a4:6c:2a:e0:20:01;LakeheadU;-67;111
6832;a4:6c:2a:e0:20:00;LU-Guest;-67;111
6833;a4:6c:2a:e0:20:03;LU-Events;-67;111
6834;a4:6c:2a:e0:20:02;eduroam;-67;111
6835;a4:6c:2a:e0:20:04;Free Tbaytel WiFi;-67;111
6836;c0:c1:c0:8e:e8:c5;unavailable;-90;111
6837;a4:6c:2a:e0:20:0f;LU-Guest;-85;111
6838;a4:6c:2a:e0:20:0c;LU-Events;-82;111
6839;a4:6c:2a:e0:20:0b;Free Tbaytel WiFi;-82;111
6840;a4:6c:2a:e0:20:0e;LakeheadU;-84;111
6841;a4:6c:2a:e0:20:0d;eduroam;-84;111
6842;a4:6c:2a:d4:ba:42;eduroam;-78;111
6843;a4:6c:2a:d4:ba:43;LU-Events;-78;111
6844;a4:6c:2a:d4:ba:44;Free Tbaytel WiFi;-78;111
6845;a4:6c:2a:d4:ba:41;LakeheadU;-76;111
6846;d8:b1:90:e1:12:b0;LU-Guest;-67;111
6847;d8:b1:90:e1:12:b2;eduroam;-67;111
6848;d8:b1:90:e1:12:b1;LakeheadU;-68;111
6849;d8:b1:90:e1:12:b4;Free Tbaytel WiFi;-67;111
6850;d8:b1:90:e1:12:b3;LU-Events;-68;111
6851;80:e0:1d:c2:b7:f0;LU-Guest;-68;111
6852;80:e0:1d:c2:b7:f1;LakeheadU;-68;111
6853;80:e0:1d:c2:b7:f2;eduroam;-68;111
6854;80:e0:1d:c2:b7:f3;LU-Events;-70;111
6855;80:e0:1d:c2:b7:f4;Free Tbaytel WiFi;-69;111
6856;80:e0:1d:c2:b7:ff;LU-Guest;-87;111
6857;80:e0:1d:c2:b7:fb;Free Tbaytel WiFi;-87;111
6858;80:e0:1d:c2:b7:fc;LU-Events;-87;111
6859;80:e0:1d:c2:b7:fd;eduroam;-87;111
6860;80:e0:1d:c2:b7:fe;LakeheadU;-87;111
6861;d8:b1:90:e1:12:be;LakeheadU;-91;111
6862;80:e0:1d:af:21:10;LU-Guest;-79;111
6863;80:e0:1d:ee:40:50;LU-Guest;-83;111
6864;80:e0:1d:ee:40:51;LakeheadU;-83;111
6865;80:e0:1d:ee:40:53;LU-Events;-82;111
6866;80:e0:1d:af:21:14;Free Tbaytel WiFi;-81;111
6867;80:e0:1d:af:21:13;LU-Events;-80;111
6868;80:e0:1d:af:21:11;LakeheadU;-79;111
6869;a4:6c:2a:d4:ba:4c;LU-Events;-92;111
6870;a6:d7:3c:91:b9:8e;DIRECT-1E4D4AT2015-EPL520UGUR2;-82;111
6871;a4:6c:2a:d4:ba:53;LU-Events;-86;111
6872;a4:6c:2a:d4:ba:54;Free Tbaytel WiFi;-88;111
6873;a4:6c:2a:d4:ba:50;LU-Guest;-86;111
6874;a4:6c:2a:d3:f2:8c;LU-Events;-73;111
6875;a4:6c:2a:d3:f2:8b;Free Tbaytel WiFi;-74;111
6876;a4:6c:2a:d3:f2:8e;LakeheadU;-74;111
6877;a4:6c:2a:d3:f2:8d;eduroam;-85;111
6878;a4:6c:2a:d3:f2:8f;LU-Guest;-72;111
6879;a4:6c:2a:d3:f2:81;LakeheadU;-79;111
6880;a4:6c:2a:d3:f2:80;LU-Guest;-80;111
6881;a4:6c:2a:d3:f2:83;LU-Events;-81;111
6882;a4:6c:2a:d3:f2:82;eduroam;-80;111
6883;a4:6c:2a:d3:f2:84;Free Tbaytel WiFi;-81;111
6884;d8:b1:90:df:9f:ee;LakeheadU;-84;111
6885;d8:b1:90:df:9f:ed;eduroam;-84;111
6886;d8:b1:90:df:9f:ec;LU-Events;-84;111
6887;d8:b1:90:df:9f:eb;Free Tbaytel WiFi;-84;111
6888;d8:b1:90:df:9f:ef;LU-Guest;-84;111
6889;d8:b1:90:df:9f:e4;Free Tbaytel WiFi;-71;111
6890;d8:b1:90:df:9f:e3;LU-Events;-71;111
6891;d8:b1:90:df:9f:e2;eduroam;-71;111
6892;d8:b1:90:df:9f:e1;LakeheadU;-71;111
6893;d8:b1:90:df:9f:e0;LU-Guest;-73;111
6894;80:e0:1d:af:1e:c3;Free Tbaytel WiFi;-81;111
